img_path,img_gt_class_labels,img_gt_bbox_coords
VOCdevkit/VOC2012/JPEGImages/2007_002668.jpg,"[4, 5, 5, 5, 5, 9]","[[86.0, 312.0, 499.0, 374.0], [320.0, 102.0, 500.0, 319.0], [426.0, 105.0, 462.0, 134.0], [95.0, 83.0, 309.0, 319.0], [89.0, 169.0, 112.0, 190.0], [19.0, 124.0, 97.0, 187.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_003199.jpg,[14],"[[31.0, 199.0, 470.0, 313.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_002878.jpg,[5],"[[62.0, 26.0, 443.0, 449.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_000703.jpg,[14],"[[318.0, 187.0, 329.0, 223.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_000114.jpg,[0],"[[80.0, 342.0, 336.0, 400.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_003083.jpg,[12],"[[23.0, 80.0, 490.0, 303.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_005864.jpg,[5],"[[210.0, 109.0, 274.0, 334.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_002133.jpg,[1],"[[136.0, 98.0, 313.0, 275.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_001412.jpg,"[17, 7, 12, 9, 9, 9, 9, 9, 9, 5, 5]","[[1.0, 143.0, 82.0, 182.0], [1.0, 174.0, 29.0, 199.0], [92.0, 96.0, 429.0, 231.0], [118.0, 208.0, 135.0, 223.0], [153.0, 211.0, 173.0, 226.0], [197.0, 215.0, 217.0, 232.0], [247.0, 220.0, 270.0, 237.0], [298.0, 223.0, 323.0, 242.0], [409.0, 226.0, 431.0, 244.0], [378.0, 187.0, 404.0, 242.0], [361.0, 170.0, 374.0, 187.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_005830.jpg,"[5, 5]","[[75.0, 122.0, 200.0, 225.0], [207.0, 82.0, 309.0, 225.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_007781.jpg,[6],"[[45.0, 139.0, 316.0, 473.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_002480.jpg,[6],"[[57.0, 39.0, 374.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_003101.jpg,[5],"[[162.0, 22.0, 352.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_001525.jpg,"[5, 13, 13, 13, 5]","[[184.0, 176.0, 261.0, 335.0], [162.0, 218.0, 270.0, 375.0], [269.0, 238.0, 500.0, 375.0], [355.0, 233.0, 500.0, 375.0], [228.0, 171.0, 264.0, 320.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_007940.jpg,[0],"[[22.0, 52.0, 480.0, 368.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_000978.jpg,"[5, 5]","[[242.0, 56.0, 437.0, 375.0], [58.0, 45.0, 258.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_003449.jpg,"[5, 5]","[[439.0, 104.0, 477.0, 203.0], [161.0, 134.0, 231.0, 259.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_000238.jpg,[17],"[[1.0, 84.0, 479.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_005500.jpg,[5],"[[113.0, 25.0, 256.0, 398.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_001256.jpg,[1],"[[97.0, 95.0, 406.0, 309.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_006727.jpg,"[5, 5]","[[65.0, 53.0, 179.0, 349.0], [192.0, 48.0, 418.0, 316.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_003245.jpg,"[5, 5, 11, 11, 11, 4, 5]","[[16.0, 173.0, 307.0, 375.0], [180.0, 14.0, 396.0, 370.0], [1.0, 140.0, 336.0, 375.0], [142.0, 77.0, 394.0, 335.0], [360.0, 41.0, 500.0, 157.0], [360.0, 116.0, 500.0, 351.0], [400.0, 1.0, 500.0, 141.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_000348.jpg,"[10, 10]","[[185.0, 157.0, 279.0, 265.0], [274.0, 82.0, 364.0, 200.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_002493.jpg,[5],"[[219.0, 180.0, 254.0, 240.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_005806.jpg,[5],"[[154.0, 190.0, 229.0, 368.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_002134.jpg,"[19, 19, 19, 19]","[[26.0, 132.0, 186.0, 207.0], [108.0, 109.0, 206.0, 156.0], [155.0, 119.0, 307.0, 180.0], [312.0, 122.0, 454.0, 176.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_001697.jpg,[0],"[[74.0, 141.0, 429.0, 313.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_001612.jpg,"[7, 7, 7]","[[51.0, 81.0, 461.0, 308.0], [1.0, 64.0, 231.0, 127.0], [1.0, 71.0, 231.0, 244.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_003860.jpg,[8],"[[1.0, 1.0, 235.0, 202.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_000493.jpg,[5],"[[59.0, 189.0, 96.0, 291.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_001813.jpg,[5],"[[99.0, 73.0, 245.0, 285.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_002873.jpg,"[5, 5]","[[181.0, 76.0, 242.0, 207.0], [115.0, 200.0, 196.0, 428.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_003773.jpg,[5],"[[113.0, 97.0, 282.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_000132.jpg,"[18, 5]","[[1.0, 16.0, 500.0, 500.0], [2.0, 1.0, 499.0, 426.0]]"
VOCdevkit/VOC2012/JPEGImages/2007_001149.jpg,"[15, 10, 9]","[[148.0, 138.0, 403.0, 302.0], [75.0, 85.0, 146.0, 153.0], [1.0, 7.0, 142.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_001247.jpg,"[18, 18, 18, 18]","[[170.0, 32.0, 240.0, 108.0], [200.0, 69.0, 273.0, 161.0], [167.0, 100.0, 230.0, 195.0], [165.0, 163.0, 246.0, 246.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_003631.jpg,"[5, 5]","[[30.0, 84.0, 252.0, 395.0], [243.0, 37.0, 448.0, 395.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_000689.jpg,"[12, 12]","[[1.0, 152.0, 411.0, 237.0], [390.0, 172.0, 500.0, 193.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_000282.jpg,"[11, 11, 11, 11, 4, 5, 5, 5, 11, 11, 11, 11, 14]","[[286.0, 190.0, 382.0, 279.0], [4.0, 118.0, 51.0, 158.0], [110.0, 163.0, 163.0, 315.0], [151.0, 220.0, 364.0, 300.0], [52.0, 225.0, 499.0, 375.0], [316.0, 102.0, 500.0, 282.0], [150.0, 84.0, 319.0, 300.0], [1.0, 56.0, 285.0, 375.0], [318.0, 124.0, 362.0, 192.0], [262.0, 122.0, 308.0, 177.0], [338.0, 123.0, 363.0, 154.0], [300.0, 126.0, 337.0, 176.0], [330.0, 106.0, 338.0, 125.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_000522.jpg,"[7, 5]","[[90.0, 112.0, 370.0, 228.0], [232.0, 127.0, 256.0, 148.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_000554.jpg,[5],"[[188.0, 26.0, 445.0, 320.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_002835.jpg,[2],"[[12.0, 30.0, 500.0, 356.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_001240.jpg,[7],"[[1.0, 225.0, 205.0, 341.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_001942.jpg,[19],"[[102.0, 39.0, 436.0, 306.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_005549.jpg,"[14, 11, 5, 5]","[[462.0, 180.0, 475.0, 212.0], [355.0, 190.0, 437.0, 281.0], [264.0, 144.0, 378.0, 225.0], [106.0, 5.0, 362.0, 281.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_004580.jpg,[5],"[[12.0, 6.0, 333.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_003655.jpg,[5],"[[12.0, 41.0, 211.0, 333.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_000165.jpg,[17],"[[28.0, 179.0, 256.0, 283.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_001885.jpg,"[6, 16]","[[247.0, 26.0, 500.0, 333.0], [6.0, 3.0, 264.0, 333.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_002848.jpg,"[5, 5]","[[65.0, 1.0, 375.0, 500.0], [1.0, 203.0, 189.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_008447.jpg,"[0, 0]","[[66.0, 109.0, 379.0, 474.0], [1.0, 374.0, 132.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_005046.jpg,"[4, 5, 5]","[[1.0, 303.0, 467.0, 398.0], [23.0, 66.0, 238.0, 362.0], [38.0, 49.0, 447.0, 372.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_000904.jpg,"[7, 0, 0]","[[275.0, 185.0, 300.0, 200.0], [45.0, 217.0, 117.0, 400.0], [213.0, 195.0, 286.0, 399.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_001077.jpg,"[16, 5]","[[109.0, 86.0, 371.0, 302.0], [230.0, 44.0, 317.0, 231.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_004229.jpg,"[6, 6, 11]","[[97.0, 67.0, 242.0, 196.0], [180.0, 137.0, 410.0, 265.0], [320.0, 1.0, 500.0, 192.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_005692.jpg,[15],"[[42.0, 151.0, 453.0, 374.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_001681.jpg,"[17, 7, 7, 7, 5]","[[188.0, 244.0, 219.0, 263.0], [217.0, 251.0, 236.0, 263.0], [145.0, 249.0, 166.0, 262.0], [51.0, 231.0, 95.0, 296.0], [106.0, 237.0, 121.0, 275.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_001068.jpg,[5],"[[52.0, 131.0, 238.0, 328.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_001468.jpg,"[12, 5]","[[48.0, 151.0, 247.0, 334.0], [277.0, 256.0, 335.0, 437.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_000293.jpg,[7],"[[189.0, 186.0, 463.0, 305.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_001878.jpg,[5],"[[303.0, 113.0, 442.0, 321.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_001693.jpg,[0],"[[78.0, 1.0, 261.0, 161.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_002678.jpg,[5],"[[421.0, 174.0, 439.0, 227.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_001411.jpg,[17],"[[2.0, 87.0, 500.0, 292.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_002917.jpg,"[5, 5, 5, 5]","[[111.0, 7.0, 224.0, 331.0], [172.0, 82.0, 248.0, 329.0], [300.0, 62.0, 439.0, 228.0], [1.0, 1.0, 161.0, 332.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_001671.jpg,[5],"[[102.0, 155.0, 212.0, 308.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_005008.jpg,"[6, 11]","[[253.0, 74.0, 361.0, 209.0], [151.0, 1.0, 295.0, 98.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_005057.jpg,"[5, 14, 5, 14]","[[21.0, 132.0, 166.0, 500.0], [66.0, 159.0, 84.0, 193.0], [185.0, 138.0, 288.0, 443.0], [253.0, 176.0, 272.0, 216.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_000207.jpg,[5],"[[72.0, 54.0, 253.0, 434.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_002269.jpg,"[2, 2]","[[22.0, 23.0, 416.0, 334.0], [409.0, 64.0, 500.0, 292.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_001747.jpg,"[12, 12]","[[1.0, 3.0, 500.0, 223.0], [255.0, 46.0, 399.0, 130.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_004882.jpg,[5],"[[196.0, 44.0, 314.0, 213.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_001079.jpg,"[19, 5]","[[119.0, 49.0, 411.0, 329.0], [172.0, 62.0, 500.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_004368.jpg,[5],"[[58.0, 16.0, 290.0, 439.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_001267.jpg,[18],"[[1.0, 1.0, 452.0, 325.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_001980.jpg,"[5, 18]","[[37.0, 1.0, 292.0, 390.0], [26.0, 117.0, 303.0, 390.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_008533.jpg,[16],"[[80.0, 5.0, 435.0, 376.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_000847.jpg,"[1, 1, 1]","[[170.0, 147.0, 244.0, 204.0], [208.0, 137.0, 322.0, 212.0], [289.0, 156.0, 360.0, 208.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_001814.jpg,"[5, 5, 5, 5]","[[61.0, 157.0, 160.0, 375.0], [153.0, 147.0, 245.0, 375.0], [239.0, 156.0, 320.0, 375.0], [320.0, 151.0, 413.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_001398.jpg,[5],"[[204.0, 8.0, 329.0, 301.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_002434.jpg,[5],"[[70.0, 84.0, 314.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_000812.jpg,[5],"[[81.0, 27.0, 483.0, 329.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_000785.jpg,[0],"[[152.0, 168.0, 403.0, 337.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_002183.jpg,"[16, 5, 5, 5]","[[140.0, 168.0, 365.0, 338.0], [8.0, 136.0, 97.0, 253.0], [450.0, 207.0, 473.0, 261.0], [478.0, 204.0, 500.0, 264.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_000585.jpg,[10],"[[74.0, 20.0, 469.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_001350.jpg,[5],"[[1.0, 1.0, 409.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_004031.jpg,[14],"[[73.0, 1.0, 497.0, 333.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_002286.jpg,[0],"[[169.0, 105.0, 348.0, 211.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_001052.jpg,"[5, 5]","[[180.0, 60.0, 313.0, 458.0], [41.0, 95.0, 163.0, 431.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_004977.jpg,"[12, 12]","[[1.0, 177.0, 341.0, 239.0], [354.0, 180.0, 435.0, 215.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_001931.jpg,"[5, 5, 5, 5, 5]","[[388.0, 284.0, 421.0, 375.0], [272.0, 270.0, 311.0, 373.0], [233.0, 274.0, 276.0, 370.0], [172.0, 265.0, 227.0, 375.0], [84.0, 268.0, 143.0, 374.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_001327.jpg,[5],"[[88.0, 284.0, 173.0, 418.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_005344.jpg,"[18, 18]","[[33.0, 164.0, 444.0, 374.0], [39.0, 14.0, 338.0, 230.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_003974.jpg,[18],"[[67.0, 1.0, 500.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_002842.jpg,[11],"[[1.0, 28.0, 500.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_005714.jpg,[19],"[[43.0, 46.0, 298.0, 218.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_000899.jpg,[5],"[[1.0, 54.0, 338.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_001806.jpg,[5],"[[113.0, 1.0, 451.0, 333.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_001863.jpg,"[5, 5]","[[1.0, 68.0, 227.0, 375.0], [252.0, 140.0, 463.0, 325.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_006599.jpg,[18],"[[34.0, 1.0, 281.0, 283.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_001278.jpg,[14],"[[205.0, 143.0, 247.0, 296.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_002826.jpg,[10],"[[340.0, 107.0, 500.0, 250.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_006924.jpg,"[5, 5]","[[342.0, 145.0, 374.0, 236.0], [120.0, 135.0, 153.0, 230.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_006993.jpg,[5],"[[220.0, 38.0, 305.0, 217.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_000283.jpg,"[12, 7, 5]","[[115.0, 80.0, 340.0, 351.0], [1.0, 74.0, 33.0, 100.0], [231.0, 107.0, 244.0, 131.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_004687.jpg,"[5, 5, 5]","[[81.0, 266.0, 299.0, 500.0], [207.0, 175.0, 251.0, 268.0], [155.0, 201.0, 200.0, 267.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_007056.jpg,"[5, 5, 17, 8, 8]","[[397.0, 326.0, 415.0, 375.0], [381.0, 329.0, 400.0, 375.0], [114.0, 264.0, 410.0, 375.0], [428.0, 190.0, 500.0, 238.0], [71.0, 165.0, 429.0, 214.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_003433.jpg,[12],"[[1.0, 114.0, 500.0, 242.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_003326.jpg,[5],"[[46.0, 37.0, 399.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_006701.jpg,"[14, 14, 14, 9]","[[50.0, 179.0, 158.0, 500.0], [185.0, 172.0, 312.0, 500.0], [152.0, 176.0, 259.0, 500.0], [279.0, 151.0, 321.0, 228.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_002887.jpg,[12],"[[218.0, 3.0, 498.0, 182.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_000222.jpg,[5],"[[189.0, 78.0, 375.0, 434.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_000394.jpg,[5],"[[220.0, 1.0, 500.0, 361.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_006925.jpg,[8],"[[1.0, 4.0, 169.0, 118.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_004630.jpg,"[3, 5, 5, 7, 7, 7, 7, 7]","[[1.0, 1.0, 500.0, 275.0], [351.0, 256.0, 360.0, 278.0], [343.0, 256.0, 353.0, 278.0], [482.0, 230.0, 500.0, 246.0], [437.0, 230.0, 454.0, 246.0], [129.0, 243.0, 158.0, 259.0], [190.0, 238.0, 211.0, 251.0], [208.0, 237.0, 230.0, 251.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_000222.jpg,[0],"[[66.0, 52.0, 265.0, 354.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_008069.jpg,"[2, 5, 7]","[[17.0, 370.0, 266.0, 500.0], [58.0, 59.0, 312.0, 500.0], [249.0, 85.0, 333.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_006057.jpg,[5],"[[186.0, 52.0, 235.0, 145.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_002580.jpg,[6],"[[216.0, 102.0, 436.0, 307.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_003594.jpg,[5],"[[1.0, 119.0, 308.0, 273.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_004109.jpg,[12],"[[27.0, 112.0, 500.0, 228.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_005971.jpg,[5],"[[152.0, 52.0, 260.0, 350.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_006294.jpg,[5],"[[309.0, 32.0, 410.0, 333.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_003118.jpg,"[5, 5]","[[163.0, 83.0, 331.0, 470.0], [1.0, 74.0, 214.0, 470.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_005844.jpg,[5],"[[51.0, 1.0, 399.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_003436.jpg,[5],"[[134.0, 120.0, 174.0, 219.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_004904.jpg,[8],"[[168.0, 145.0, 363.0, 202.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_001735.jpg,"[5, 5]","[[23.0, 19.0, 268.0, 402.0], [256.0, 31.0, 491.0, 402.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_004874.jpg,"[11, 4, 5, 5]","[[1.0, 238.0, 133.0, 500.0], [133.0, 331.0, 375.0, 500.0], [87.0, 99.0, 375.0, 500.0], [289.0, 67.0, 375.0, 290.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_004092.jpg,"[5, 9, 9]","[[97.0, 43.0, 336.0, 500.0], [1.0, 246.0, 119.0, 365.0], [241.0, 245.0, 375.0, 350.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_000052.jpg,"[7, 5, 5]","[[159.0, 71.0, 276.0, 140.0], [156.0, 73.0, 169.0, 114.0], [141.0, 78.0, 154.0, 113.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_001560.jpg,[12],"[[64.0, 50.0, 500.0, 370.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_006963.jpg,"[5, 5]","[[378.0, 238.0, 407.0, 304.0], [332.0, 229.0, 364.0, 305.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_000748.jpg,[5],"[[157.0, 42.0, 280.0, 277.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_002242.jpg,[5],"[[199.0, 104.0, 282.0, 288.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_000992.jpg,[5],"[[129.0, 96.0, 443.0, 372.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_002728.jpg,"[5, 5]","[[87.0, 22.0, 406.0, 284.0], [202.0, 37.0, 351.0, 208.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_003827.jpg,[13],"[[20.0, 61.0, 473.0, 299.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_002796.jpg,"[7, 13, 13, 13, 7, 13, 13, 5, 5, 5, 5, 5, 5, 5, 5]","[[79.0, 68.0, 167.0, 137.0], [31.0, 70.0, 500.0, 375.0], [1.0, 110.0, 79.0, 334.0], [259.0, 88.0, 328.0, 160.0], [202.0, 69.0, 237.0, 92.0], [379.0, 86.0, 448.0, 204.0], [229.0, 81.0, 272.0, 165.0], [152.0, 112.0, 268.0, 375.0], [18.0, 44.0, 112.0, 204.0], [142.0, 35.0, 215.0, 193.0], [433.0, 2.0, 500.0, 258.0], [356.0, 53.0, 379.0, 96.0], [315.0, 53.0, 352.0, 111.0], [288.0, 66.0, 313.0, 122.0], [270.0, 67.0, 287.0, 89.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_001662.jpg,"[6, 15, 5]","[[208.0, 164.0, 346.0, 257.0], [1.0, 115.0, 449.0, 375.0], [186.0, 119.0, 418.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_003148.jpg,[5],"[[5.0, 4.0, 375.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_000386.jpg,[15],"[[1.0, 320.0, 375.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_004289.jpg,[5],"[[94.0, 109.0, 162.0, 330.0]]"
VOCdevkit/VOC2012/JPEGImages/2007_008403.jpg,[18],"[[229.0, 17.0, 499.0, 385.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_006362.jpg,[18],"[[147.0, 26.0, 500.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_001552.jpg,"[5, 5]","[[281.0, 48.0, 423.0, 375.0], [37.0, 313.0, 106.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_002876.jpg,[9],"[[75.0, 330.0, 109.0, 360.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_005063.jpg,"[8, 8, 5, 5]","[[257.0, 28.0, 315.0, 46.0], [1.0, 187.0, 500.0, 375.0], [80.0, 133.0, 240.0, 375.0], [228.0, 147.0, 410.0, 349.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_006932.jpg,[5],"[[1.0, 19.0, 500.0, 402.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_002233.jpg,"[5, 5, 5]","[[83.0, 203.0, 197.0, 393.0], [190.0, 219.0, 277.0, 311.0], [55.0, 229.0, 79.0, 303.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_000527.jpg,[0],"[[207.0, 26.0, 338.0, 243.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_001934.jpg,"[5, 5]","[[233.0, 227.0, 298.0, 294.0], [387.0, 230.0, 461.0, 295.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_004529.jpg,[14],"[[47.0, 50.0, 441.0, 259.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_000699.jpg,[5],"[[55.0, 176.0, 164.0, 396.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_004557.jpg,[5],"[[26.0, 29.0, 333.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_001826.jpg,"[17, 7, 5, 5, 5, 5, 5, 5]","[[329.0, 85.0, 496.0, 208.0], [158.0, 168.0, 377.0, 264.0], [275.0, 143.0, 322.0, 259.0], [325.0, 150.0, 352.0, 262.0], [167.0, 140.0, 185.0, 188.0], [218.0, 143.0, 232.0, 178.0], [190.0, 142.0, 207.0, 186.0], [53.0, 147.0, 65.0, 186.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_002927.jpg,"[14, 11, 11, 11, 4, 11, 11, 9]","[[342.0, 192.0, 355.0, 223.0], [234.0, 233.0, 340.0, 356.0], [211.0, 221.0, 276.0, 357.0], [108.0, 200.0, 159.0, 238.0], [73.0, 227.0, 355.0, 357.0], [89.0, 255.0, 200.0, 357.0], [69.0, 237.0, 93.0, 357.0], [8.0, 51.0, 90.0, 99.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_001894.jpg,[5],"[[96.0, 137.0, 314.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_000674.jpg,"[15, 5]","[[1.0, 102.0, 331.0, 500.0], [38.0, 63.0, 331.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_001532.jpg,[5],"[[200.0, 96.0, 307.0, 360.0]]"
VOCdevkit/VOC2012/JPEGImages/2007_009527.jpg,"[8, 8, 8]","[[74.0, 13.0, 286.0, 255.0], [249.0, 149.0, 321.0, 212.0], [88.0, 201.0, 500.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_000066.jpg,"[19, 19, 19]","[[284.0, 161.0, 339.0, 225.0], [102.0, 155.0, 191.0, 227.0], [1.0, 158.0, 90.0, 265.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_000492.jpg,"[11, 11, 4, 4, 5, 5, 5, 4]","[[300.0, 180.0, 432.0, 345.0], [69.0, 206.0, 210.0, 371.0], [145.0, 161.0, 331.0, 342.0], [1.0, 144.0, 77.0, 283.0], [63.0, 100.0, 227.0, 351.0], [257.0, 90.0, 408.0, 331.0], [257.0, 87.0, 330.0, 180.0], [443.0, 190.0, 500.0, 363.0]]"
